Freq.	V(out)*15.4882
5.27408130875351e+001	(-1.95521377706423e+001dB,1.95857717570125e+001°)
5.42058356733000e+001	(-1.95188148988409e+001dB,2.00707546883831e+001°)
5.56708582590648e+001	(-1.94848492257990e+001dB,2.05514719330041e+001°)
5.71358808448297e+001	(-1.94502581851368e+001dB,2.10278770396461e+001°)
5.86009034305945e+001	(-1.94150591937424e+001dB,2.14999273479639e+001°)
6.00659260163594e+001	(-1.93792696305774e+001dB,2.19675839211923e+001°)
6.15309486021243e+001	(-1.93429068168190e+001dB,2.24308114739312e+001°)
6.29959711878891e+001	(-1.93059879965074e+001dB,2.28895782954459e+001°)
6.44609937736540e+001	(-1.92685303184882e+001dB,2.33438561689720e+001°)
6.59260163594189e+001	(-1.92305508191200e+001dB,2.37936202874210e+001°)
6.73910389451837e+001	(-1.91920664060199e+001dB,2.42388491659546e+001°)
6.88560615309486e+001	(-1.91530938425488e+001dB,2.46795245518070e+001°)
7.03210841167135e+001	(-1.91136497336248e+001dB,2.51156313317958e+001°)
7.17861067024783e+001	(-1.90737505121796e+001dB,2.55471574378792e+001°)
7.32511292882432e+001	(-1.90334124266125e+001dB,2.59740937511527e+001°)
7.47161518740081e+001	(-1.89926515291581e+001dB,2.63964340046201e+001°)
7.61811744597730e+001	(-1.89514836652202e+001dB,2.68141746850981e+001°)
7.76461970455378e+001	(-1.89099244635411e+001dB,2.72273149345595e+001°)
7.91112196313027e+001	(-1.88679893270408e+001dB,2.76358564512220e+001°)
8.05762422170676e+001	(-1.88256934249130e+001dB,2.80398033906633e+001°)
8.20412648028324e+001	(-1.87830516850331e+001dB,2.84391622672296e+001°)
8.35062873885973e+001	(-1.87400787875982e+001dB,2.88339418559822e+001°)
8.49713099743622e+001	(-1.86967891591670e+001dB,2.92241530954059e+001°)
8.64363325601271e+001	(-1.86531969675937e+001dB,2.96098089910970e+001°)
8.79013551458919e+001	(-1.86093161176425e+001dB,2.99909245206123e+001°)
8.93663777316568e+001	(-1.85651602472686e+001dB,3.03675165396653e+001°)
9.08314003174217e+001	(-1.85207427244491e+001dB,3.07396036898154e+001°)
9.22964229031865e+001	(-1.84760766449031e+001dB,3.11072063078091e+001°)
9.37614454889514e+001	(-1.84311748297927e+001dB,3.14703463366661e+001°)
9.52264680747163e+001	(-1.83860498248040e+001dB,3.18290472386759e+001°)
9.66914906604812e+001	(-1.83407138988247e+001dB,3.21833339103344e+001°)
9.81565132462460e+001	(-1.82951790439846e+001dB,3.25332325993736e+001°)
9.96215358320109e+001	(-1.82494569755731e+001dB,3.28787708238996e+001°)
1.01086558417776e+002	(-1.82035591324720e+001dB,3.32199772937229e+001°)
1.02551581003541e+002	(-1.81574966782570e+001dB,3.35568818339373e+001°)
1.04016603589306e+002	(-1.81112805022210e+001dB,3.38895153107506e+001°)
1.05481626175070e+002	(-1.80649212213545e+001dB,3.42179095596453e+001°)
1.06946648760835e+002	(-1.80184291820250e+001dB,3.45420973158260e+001°)
1.08411671346600e+002	(-1.79718144624501e+001dB,3.48621121470224e+001°)
1.09876693932365e+002	(-1.79250868750629e+001dB,3.51779883885996e+001°)
1.11341716518130e+002	(-1.78782559693969e+001dB,3.54897610810041e+001°)
1.12806739103895e+002	(-1.78313310349893e+001dB,3.57974659095131e+001°)
1.14271761689660e+002	(-1.77843211048444e+001dB,3.61011391462904e+001°)
1.15736784275424e+002	(-1.77372349585365e+001dB,3.64008175946875e+001°)
1.17201806861189e+002	(-1.76900811260733e+001dB,3.66965385358093e+001°)
1.18666829446954e+002	(-1.76428678913748e+001dB,3.69883396772654e+001°)
1.20131852032719e+002	(-1.75956032964086e+001dB,3.72762591041150e+001°)
1.21596874618484e+002	(-1.75482951449337e+001dB,3.75603352319157e+001°)
1.23061897204249e+002	(-1.75009510066005e+001dB,3.78406067618753e+001°)
1.24526919790014e+002	(-1.74535782214773e+001dB,3.81171126380563e+001°)
1.25991942375779e+002	(-1.74061839038032e+001dB,3.83898920065388e+001°)
1.27456964961543e+002	(-1.73587749465638e+001dB,3.86589841765568e+001°)
1.28921987547308e+002	(-1.73113580258329e+001dB,3.89244285835210e+001°)
1.30387010133073e+002	(-1.72639396050957e+001dB,3.91862647538726e+001°)
1.31852032718838e+002	(-1.72165259397672e+001dB,3.94445322717367e+001°)
1.33317055304603e+002	(-1.71691230816007e+001dB,3.96992707472992e+001°)
1.34782077890368e+002	(-1.71217368829199e+001dB,3.99505197868574e+001°)
1.36247100476133e+002	(-1.70743730015705e+001dB,4.01983189645269e+001°)
1.37712123061898e+002	(-1.70270369046771e+001dB,4.04427077954638e+001°)
1.39177145647662e+002	(-1.69797338736116e+001dB,4.06837257106584e+001°)
1.40642168233427e+002	(-1.69324690081067e+001dB,4.09214120331567e+001°)
1.42107190819192e+002	(-1.68852472308488e+001dB,4.11558059557078e+001°)
1.43572213404957e+002	(-1.68380732915129e+001dB,4.13869465197504e+001°)
1.45037235990722e+002	(-1.67909517712538e+001dB,4.16148725957187e+001°)
1.46502258576487e+002	(-1.67438870869541e+001dB,4.18396228645989e+001°)
1.47967281162252e+002	(-1.66968834953399e+001dB,4.20612358006799e+001°)
1.49432303748016e+002	(-1.66499450971997e+001dB,4.22797496554675e+001°)
1.50897326333781e+002	(-1.66030758414344e+001dB,4.24952024426965e+001°)
1.52362348919546e+002	(-1.65562795290919e+001dB,4.27076319244046e+001°)
1.53827371505311e+002	(-1.65095598173826e+001dB,4.29170755980211e+001°)
1.55292394091076e+002	(-1.64629202235472e+001dB,4.31235706844177e+001°)
1.56757416676841e+002	(-1.64163641286868e+001dB,4.33271541168865e+001°)
1.58222439262606e+002	(-1.63698947816259e+001dB,4.35278625310046e+001°)
1.59687461848371e+002	(-1.63235153025221e+001dB,4.37257322553308e+001°)
1.61152484434135e+002	(-1.62772286866190e+001dB,4.39207993029146e+001°)
1.62617507019900e+002	(-1.62310378076171e+001dB,4.41130993635515e+001°)
1.64082529605665e+002	(-1.61849454214119e+001dB,4.43026677967890e+001°)
1.65547552191430e+002	(-1.61389541693217e+001dB,4.44895396255974e+001°)
1.67012574777195e+002	(-1.60930665816527e+001dB,4.46737495307199e+001°)
1.68477597362960e+002	(-1.60472850807123e+001dB,4.48553318456179e+001°)
1.69942619948725e+002	(-1.60016119842290e+001dB,4.50343205520320e+001°)
1.71407642534490e+002	(-1.59560495084044e+001dB,4.52107492760877e+001°)
1.72872665120254e+002	(-1.59105997710196e+001dB,4.53846512849351e+001°)
1.74337687706019e+002	(-1.58652647944277e+001dB,4.55560594838868e+001°)
1.75802710291784e+002	(-1.58200465082774e+001dB,4.57250064140210e+001°)
1.77267732877549e+002	(-1.57749467526881e+001dB,4.58915242502573e+001°)
1.78732755463314e+002	(-1.57299672809176e+001dB,4.60556447998305e+001°)
1.80197778049079e+002	(-1.56851097619039e+001dB,4.62173995011600e+001°)
1.81662800634844e+002	(-1.56403757831195e+001dB,4.63768194231129e+001°)
1.83127823220609e+002	(-1.55957668530337e+001dB,4.65339352646007e+001°)
1.84592845806373e+002	(-1.55512844035362e+001dB,4.66887773545101e+001°)
1.86057868392138e+002	(-1.55069297927751e+001dB,4.68413756519708e+001°)
1.87522890977903e+002	(-1.54627043069562e+001dB,4.69917597468573e+001°)
1.88987913563668e+002	(-1.54186091631655e+001dB,4.71399588606274e+001°)
1.90452936149433e+002	(-1.53746455112962e+001dB,4.72860018473675e+001°)
1.91917958735198e+002	(-1.53308144364231e+001dB,4.74299171951046e+001°)
1.93382981320963e+002	(-1.52871169607770e+001dB,4.75717330273213e+001°)
1.94848003906727e+002	(-1.52435540459996e+001dB,4.77114771046972e+001°)
1.96313026492492e+002	(-1.52001265949165e+001dB,4.78491768270185e+001°)
1.97778049078257e+002	(-1.51568354538466e+001dB,4.79848592353007e+001°)
1.99243071664022e+002	(-1.51136814141642e+001dB,4.81185510140357e+001°)
2.00708094249787e+002	(-1.50706652142438e+001dB,4.82502784936166e+001°)
2.02173116835552e+002	(-1.50277875413813e+001dB,4.83800676529097e+001°)
