Freq.	V(out)*15.4882
5.01037724331585e+002	(-1.21962504267393e+000dB,8.55113903365024e+000°)
5.03967769503115e+002	(-1.20733852112497e+000dB,8.55279161164922e+000°)
5.06897814674645e+002	(-1.19521249495565e+000dB,8.55391860210227e+000°)
5.09827859846174e+002	(-1.18324442729550e+000dB,8.55453943482246e+000°)
5.12757905017704e+002	(-1.17143181964249e+000dB,8.55467287573097e+000°)
5.15687950189234e+002	(-1.15977221168350e+000dB,8.55433705070542e+000°)
5.18617995360764e+002	(-1.14826318108014e+000dB,8.55354946851466e+000°)
5.21548040532293e+002	(-1.13690234322306e+000dB,8.55232704287673e+000°)
5.24478085703823e+002	(-1.12568735095787e+000dB,8.55068611367369e+000°)
5.27408130875353e+002	(-1.11461589428542e+000dB,8.54864246736066e+000°)
5.30338176046883e+002	(-1.10368570003906e+000dB,8.54621135659796e+000°)
5.33268221218412e+002	(-1.09289453154121e+000dB,8.54340751914006e+000°)
5.36198266389942e+002	(-1.08224018824165e+000dB,8.54024519600963e+000°)
5.39128311561472e+002	(-1.07172050533933e+000dB,8.53673814898641e+000°)
5.42058356733001e+002	(-1.06133335338984e+000dB,8.53289967743788e+000°)
5.44988401904531e+002	(-1.05107663790013e+000dB,8.52874263451759e+000°)
5.47918447076061e+002	(-1.04094829891221e+000dB,8.52427944275719e+000°)
5.50848492247591e+002	(-1.03094631057734e+000dB,8.51952210907570e+000°)
5.53778537419120e+002	(-1.02106868072196e+000dB,8.51448223922999e+000°)
5.56708582590650e+002	(-1.01131345040679e+000dB,8.50917105172672e+000°)
5.59638627762180e+002	(-1.00167869348027e+000dB,8.50359939121994e+000°)
5.62568672933710e+002	(-9.92162516127297e-001dB,8.49777774141233e+000°)
5.65498718105239e+002	(-9.82763056414378e-001dB,8.49171623748023e+000°)
5.68428763276769e+002	(-9.73478483832098e-001dB,8.48542467804213e+000°)
5.71358808448299e+002	(-9.64306998835749e-001dB,8.47891253668750e+000°)
5.74288853619829e+002	(-9.55246832384782e-001dB,8.47218897308321e+000°)
5.77218898791358e+002	(-9.46296245482032e-001dB,8.46526284367503e+000°)
