Freq.	V(out)*15.4882
2.46123794408497e+002	(-4.86811891272322e-002dB,-5.11198309895697e+000°)
2.51983884751557e+002	(-5.06976583792148e-002dB,-5.23279114120573e+000°)
2.57843975094616e+002	(-5.27605863348290e-002dB,-5.35353578220549e+000°)
2.63704065437676e+002	(-5.48699053130653e-002dB,-5.47421560961253e+000°)
2.69564155780735e+002	(-5.70255456817547e-002dB,-5.59482921559357e+000°)
2.75424246123794e+002	(-5.92274368931149e-002dB,-5.71537519626650e+000°)
2.81284336466854e+002	(-6.14755065155797e-002dB,-5.83585215240628e+000°)
2.87144426809913e+002	(-6.37696809308540e-002dB,-5.95625868908393e+000°)
2.93004517152973e+002	(-6.61098850945963e-002dB,-6.07659341590814e+000°)
2.98864607496032e+002	(-6.84960424665102e-002dB,-6.19685494716263e+000°)
3.04724697839092e+002	(-7.09280752650684e-002dB,-6.31704190171288e+000°)
3.10584788182151e+002	(-7.34059039309635e-002dB,-6.43715290348137e+000°)
3.16444878525211e+002	(-7.59294481080775e-002dB,-6.55718658081779e+000°)
3.22304968868270e+002	(-7.84986257958640e-002dB,-6.67714156719637e+000°)
3.28165059211330e+002	(-8.11133533068836e-002dB,-6.79701650135402e+000°)
3.34025149554389e+002	(-8.37735458455487e-002dB,-6.91681002693376e+000°)
3.39885239897449e+002	(-8.64791177877225e-002dB,-7.03652079232422e+000°)
3.45745330240508e+002	(-8.92299810991889e-002dB,-7.15614745201449e+000°)
3.51605420583568e+002	(-9.20260471941820e-002dB,-7.27568866518867e+000°)
3.57465510926627e+002	(-9.48672258067571e-002dB,-7.39514309671749e+000°)
3.63325601269687e+002	(-9.77534258910659e-002dB,-7.51450941648333e+000°)
3.69185691612746e+002	(-1.00684554301691e-001dB,-7.63378630059006e+000°)
3.75045781955806e+002	(-1.03660517183788e-001dB,-7.75297243024968e+000°)
3.80905872298865e+002	(-1.06681219144292e-001dB,-7.87206649257813e+000°)
3.86765962641925e+002	(-1.09746563815596e-001dB,-7.99106718017003e+000°)
3.92626052984984e+002	(-1.12856452848937e-001dB,-8.10997319210103e+000°)
3.98486143328044e+002	(-1.16010787635293e-001dB,-8.22878323241607e+000°)
4.04346233671103e+002	(-1.19209467502012e-001dB,-8.34749601188111e+000°)
4.10206324014163e+002	(-1.22452390983029e-001dB,-8.46611024686985e+000°)
4.16066414357222e+002	(-1.25739455135306e-001dB,-8.58462466008960e+000°)
4.21926504700282e+002	(-1.29070556049737e-001dB,-8.70303798015835e+000°)
4.27786595043341e+002	(-1.32445588476692e-001dB,-8.82134894204543e+000°)
4.33646685386401e+002	(-1.35864445619523e-001dB,-8.93955628736840e+000°)
4.39506775729460e+002	(-1.39327020437682e-001dB,-9.05765876312148e+000°)
