Freq.	V(out)*15.4882
8.67293370772802e+002	(1.81610434799412e+000dB,-2.99960869350672e+001°)
8.73153461115862e+002	(1.79637762042201e+000dB,-2.98542579435990e+001°)
8.79013551458921e+002	(1.77695051428198e+000dB,-2.97134773899223e+001°)
8.84873641801981e+002	(1.75781733949277e+000dB,-2.95737388983702e+001°)
8.90733732145040e+002	(1.73897253238684e+000dB,-2.94350359874782e+001°)
8.96593822488100e+002	(1.72041065312249e+000dB,-2.92973620750628e+001°)
9.02453912831159e+002	(1.70212638242168e+000dB,-2.91607104884639e+001°)
9.08314003174219e+002	(1.68411451823783e+000dB,-2.90250744736803e+001°)
9.14174093517278e+002	(1.66636997343925e+000dB,-2.88904472001790e+001°)
9.20034183860338e+002	(1.64888777255430e+000dB,-2.87568217701434e+001°)
9.25894274203397e+002	(1.63166304889377e+000dB,-2.86241912260227e+001°)
9.31754364546456e+002	(1.61469104218668e+000dB,-2.84925485541533e+001°)
9.37614454889516e+002	(1.59796709575217e+000dB,-2.83618866945175e+001°)
9.43474545232575e+002	(1.58148665408841e+000dB,-2.82321985435815e+001°)
9.49334635575635e+002	(1.56524526011383e+000dB,-2.81034769618863e+001°)
9.55194725918694e+002	(1.54923855309535e+000dB,-2.79757147790375e+001°)
9.61054816261754e+002	(1.53346226604163e+000dB,-2.78489047977553e+001°)
9.66914906604813e+002	(1.51791222359666e+000dB,-2.77230397998390e+001°)
9.72774996947873e+002	(1.50258433968222e+000dB,-2.75981125502782e+001°)
9.78635087290932e+002	(1.48747461533758e+000dB,-2.74741158010197e+001°)
9.84495177633992e+002	(1.47257913678502e+000dB,-2.73510422957977e+001°)
9.90355267977051e+002	(1.45789407310849e+000dB,-2.72288847744252e+001°)
9.96215358320111e+002	(1.44341567440614e+000dB,-2.71076359743812e+001°)
1.00207544866317e+003	(1.42914026995097e+000dB,-2.69872886373035e+001°)
1.00793553900623e+003	(1.41506426604345e+000dB,-2.68678355095119e+001°)
1.01379562934929e+003	(1.40118414440524e+000dB,-2.67492693467259e+001°)
1.01965571969235e+003	(1.38749646019951e+000dB,-2.66315829162497e+001°)
1.02551581003541e+003	(1.37399784049141e+000dB,-2.65147690001978e+001°)
1.03137590037847e+003	(1.36068498230216e+000dB,-2.63988203980311e+001°)
1.03723599072153e+003	(1.34755465106196e+000dB,-2.62837299285147e+001°)
1.04309608106459e+003	(1.33460367921205e+000dB,-2.61694904326937e+001°)
1.04895617140765e+003	(1.32182896420948e+000dB,-2.60560947757822e+001°)
1.05481626175071e+003	(1.30922746737149e+000dB,-2.59435358488946e+001°)
1.06067635209377e+003	(1.29679621214991e+000dB,-2.58318065718614e+001°)
1.06653644243682e+003	(1.28453228277365e+000dB,-2.57208998945210e+001°)
1.07239653277988e+003	(1.27243282284772e+000dB,-2.56108087978674e+001°)
1.07825662312294e+003	(1.26049503400844e+000dB,-2.55015262962188e+001°)
1.08411671346600e+003	(1.24871617436560e+000dB,-2.53930454395528e+001°)
1.08997680380906e+003	(1.23709355754096e+000dB,-2.52853593129542e+001°)
1.09583689415212e+003	(1.22562455104793e+000dB,-2.51784610398571e+001°)
1.10169698449518e+003	(1.21430657535775e+000dB,-2.50723437819652e+001°)
1.10755707483824e+003	(1.20313710243699e+000dB,-2.49670007405512e+001°)
1.11341716518130e+003	(1.19211365463601e+000dB,-2.48624251583836e+001°)
1.11927725552436e+003	(1.18123380377038e+000dB,-2.47586103202267e+001°)
1.12513734586742e+003	(1.17049516953262e+000dB,-2.46555495524747e+001°)
1.13099743621048e+003	(1.15989541893625e+000dB,-2.45532362266683e+001°)
1.13685752655354e+003	(1.14943226473618e+000dB,-2.44516637575076e+001°)
1.14271761689660e+003	(1.13910346492645e+000dB,-2.43508256056918e+001°)
1.14857770723966e+003	(1.12890682117659e+000dB,-2.42507152768015e+001°)
1.15443779758272e+003	(1.11884017824897e+000dB,-2.41513263234920e+001°)
1.16029788792578e+003	(1.10890142288880e+000dB,-2.40526523448635e+001°)
1.16615797826884e+003	(1.09908848285462e+000dB,-2.39546869874909e+001°)
1.17201806861190e+003	(1.08939932608501e+000dB,-2.38574239454607e+001°)
1.17787815895495e+003	(1.07983195982279e+000dB,-2.37608569616483e+001°)
1.18373824929801e+003	(1.07038442962608e+000dB,-2.36649798266650e+001°)
1.18959833964107e+003	(1.06105481858309e+000dB,-2.35697863806320e+001°)
1.19545842998413e+003	(1.05184124644263e+000dB,-2.34752705121494e+001°)
1.20131852032719e+003	(1.04274186891987e+000dB,-2.33814261595165e+001°)
1.20717861067025e+003	(1.03375487686232e+000dB,-2.32882473102238e+001°)
1.21303870101331e+003	(1.02487849544097e+000dB,-2.31957280015685e+001°)
1.21889879135637e+003	(1.01611098334039e+000dB,-2.31038623208246e+001°)
1.22475888169943e+003	(1.00745063223267e+000dB,-2.30126444044346e+001°)
1.23061897204249e+003	(9.98895765862336e-001dB,-2.29220684390941e+001°)
1.23647906238555e+003	(9.90444739424900e-001dB,-2.28321286619430e+001°)
1.24233915272861e+003	(9.82095938951804e-001dB,-2.27428193591466e+001°)
