Freq.	V(out)*15.4882
9.43474545232575e+002	(-4.73990200097106e+000dB,4.70084236065413e+001°)
9.49334635575635e+002	(-4.70495011043312e+000dB,4.68898739681869e+001°)
9.55194725918694e+002	(-4.67034755659862e+000dB,4.67714254252660e+001°)
9.61054816261754e+002	(-4.63608998259372e+000dB,4.66530869656767e+001°)
9.66914906604813e+002	(-4.60217309873276e+000dB,4.65348672989287e+001°)
9.72774996947873e+002	(-4.56859268108847e+000dB,4.64167748639785e+001°)
9.78635087290932e+002	(-4.53534457052327e+000dB,4.62988178369107e+001°)
9.84495177633992e+002	(-4.50242467113176e+000dB,4.61810041382364e+001°)
9.90355267977051e+002	(-4.46982894905980e+000dB,4.60633414400386e+001°)
9.96215358320111e+002	(-4.43755343165693e+000dB,4.59458371729617e+001°)
1.00207544866317e+003	(-4.40559420567934e+000dB,4.58284985327631e+001°)
1.00793553900623e+003	(-4.37394741684494e+000dB,4.57113324869592e+001°)
1.01379562934929e+003	(-4.34260926821668e+000dB,4.55943457809975e+001°)
1.01965571969235e+003	(-4.31157601948121e+000dB,4.54775449444352e+001°)
1.02551581003541e+003	(-4.28084398555063e+000dB,4.53609362967710e+001°)
1.03137590037847e+003	(-4.25040953582332e+000dB,4.52445259532431e+001°)
1.03723599072153e+003	(-4.22026909311122e+000dB,4.51283198303735e+001°)
1.04309608106459e+003	(-4.19041913252194e+000dB,4.50123236513292e+001°)
1.04895617140765e+003	(-4.16085618063938e+000dB,4.48965429511867e+001°)
1.05481626175071e+003	(-4.13157681463046e+000dB,4.47809830820199e+001°)
1.06067635209377e+003	(-4.10257766113957e+000dB,4.46656492177839e+001°)
1.06653644243682e+003	(-4.07385539561702e+000dB,4.45505463591509e+001°)
1.07239653277988e+003	(-4.04540674124156e+000dB,4.44356793381071e+001°)
1.07825662312294e+003	(-4.01722846827534e+000dB,4.43210528225113e+001°)
1.08411671346600e+003	(-3.98931739301214e+000dB,4.42066713204255e+001°)
1.08997680380906e+003	(-3.96167037722550e+000dB,4.40925391844299e+001°)
1.09583689415212e+003	(-3.93428432709896e+000dB,4.39786606156937e+001°)
1.10169698449518e+003	(-3.90715619258661e+000dB,4.38650396680233e+001°)
1.10755707483824e+003	(-3.88028296680436e+000dB,4.37516802518016e+001°)
1.11341716518130e+003	(-3.85366168487495e+000dB,4.36385861376850e+001°)
1.11927725552436e+003	(-3.82728942359962e+000dB,4.35257609603844e+001°)
1.12513734586742e+003	(-3.80116330063736e+000dB,4.34132082222245e+001°)
1.13099743621048e+003	(-3.77528047361750e+000dB,4.33009312965849e+001°)
1.13685752655354e+003	(-3.74963813977495e+000dB,4.31889334313633e+001°)
1.14271761689660e+003	(-3.72423353495514e+000dB,4.30772177521952e+001°)
1.14857770723966e+003	(-3.69906393322305e+000dB,4.29657872657213e+001°)
1.15443779758272e+003	(-3.67412664612961e+000dB,4.28546448626850e+001°)
1.16029788792578e+003	(-3.64941902201854e+000dB,4.27437933209503e+001°)
1.16615797826884e+003	(-3.62493844551131e+000dB,4.26332353084776e+001°)
1.17201806861190e+003	(-3.60068233694965e+000dB,4.25229733862071e+001°)
1.17787815895495e+003	(-3.57664815154888e+000dB,4.24130100107938e+001°)
1.18373824929801e+003	(-3.55283337916666e+000dB,4.23033475374105e+001°)
1.18959833964107e+003	(-3.52923554343908e+000dB,4.21939882223269e+001°)
1.19545842998413e+003	(-3.50585220155862e+000dB,4.20849342255663e+001°)
1.20131852032719e+003	(-3.48268094336436e+000dB,4.19761876133302e+001°)
1.20717861067025e+003	(-3.45971939111464e+000dB,4.18677503605158e+001°)
1.21303870101331e+003	(-3.43696519865361e+000dB,4.17596243530227e+001°)
1.21889879135637e+003	(-3.41441605134130e+000dB,4.16518113901764e+001°)
1.22475888169943e+003	(-3.39206966513129e+000dB,4.15443131868874e+001°)
1.23061897204249e+003	(-3.36992378632878e+000dB,4.14371313759105e+001°)
1.23647906238555e+003	(-3.34797619094773e+000dB,4.13302675099497e+001°)
1.24233915272861e+003	(-3.32622468446031e+000dB,4.12237230637993e+001°)
1.24819924307167e+003	(-3.30466710113129e+000dB,4.11174994363304e+001°)
1.25405933341473e+003	(-3.28330130367606e+000dB,4.10115979525004e+001°)
1.25991942375779e+003	(-3.26212518272179e+000dB,4.09060198652626e+001°)
1.26577951410085e+003	(-3.24113665642782e+000dB,4.08007663574632e+001°)
1.27163960444391e+003	(-3.22033367014123e+000dB,4.06958385436965e+001°)
1.27749969478697e+003	(-3.19971419585550e+000dB,4.05912374720649e+001°)
1.28335978513003e+003	(-3.17927623181369e+000dB,4.04869641259270e+001°)
1.28921987547308e+003	(-3.15901780222847e+000dB,4.03830194256268e+001°)
1.29507996581614e+003	(-3.13893695669525e+000dB,4.02794042301062e+001°)
1.30094005615920e+003	(-3.11903176996808e+000dB,4.01761193385607e+001°)
1.30680014650226e+003	(-3.09930034141439e+000dB,4.00731654919757e+001°)
1.31266023684532e+003	(-3.07974079492760e+000dB,3.99705433747324e+001°)
1.31852032718838e+003	(-3.06035127821819e+000dB,3.98682536160245e+001°)
1.32438041753144e+003	(-3.04112996254842e+000dB,3.97662967913422e+001°)
1.33024050787450e+003	(-3.02207504263717e+000dB,3.96646734239603e+001°)
1.33610059821756e+003	(-3.00318473602510e+000dB,3.95633839862593e+001°)
1.34196068856062e+003	(-2.98445728273252e+000dB,3.94624289010812e+001°)
1.34782077890368e+003	(-2.96589094511451e+000dB,3.93618085430978e+001°)
1.35368086924674e+003	(-2.94748400742145e+000dB,3.92615232400752e+001°)
1.35954095958980e+003	(-2.92923477543363e+000dB,3.91615732741216e+001°)
1.36540104993286e+003	(-2.91114157627881e+000dB,3.90619588829485e+001°)
1.37126114027592e+003	(-2.89320275792782e+000dB,3.89626802610222e+001°)
1.37712123061898e+003	(-2.87541668906392e+000dB,3.88637375607750e+001°)
1.38298132096204e+003	(-2.85778175871161e+000dB,3.87651308937293e+001°)
1.38884141130510e+003	(-2.84029637592540e+000dB,3.86668603316061e+001°)
1.39470150164816e+003	(-2.82295896952438e+000dB,3.85689259074176e+001°)
1.40056159199122e+003	(-2.80576798776349e+000dB,3.84713276165162e+001°)
1.40642168233427e+003	(-2.78872189814584e+000dB,3.83740654176509e+001°)
1.41228177267733e+003	(-2.77181918706268e+000dB,3.82771392339563e+001°)
1.41814186302039e+003	(-2.75505835951961e+000dB,3.81805489539369e+001°)
1.42400195336345e+003	(-2.73843793896258e+000dB,3.80842944324500e+001°)
1.42986204370651e+003	(-2.72195646689055e+000dB,3.79883754916140e+001°)
1.43572213404957e+003	(-2.70561250263567e+000dB,3.78927919217330e+001°)
1.44158222439263e+003	(-2.68940462321576e+000dB,3.77975434822153e+001°)
1.44744231473569e+003	(-2.67333142295950e+000dB,3.77026299024157e+001°)
1.45330240507875e+003	(-2.65739151327189e+000dB,3.76080508824889e+001°)
1.45916249542181e+003	(-2.64158352243065e+000dB,3.75138060942295e+001°)
1.46502258576487e+003	(-2.62590609538660e+000dB,3.74198951818918e+001°)
1.47088267610793e+003	(-2.61035789349978e+000dB,3.73263177629740e+001°)
1.47674276645099e+003	(-2.59493759418409e+000dB,3.72330734289607e+001°)
1.48260285679405e+003	(-2.57964389092266e+000dB,3.71401617461348e+001°)
1.48846294713711e+003	(-2.56447549281100e+000dB,3.70475822562574e+001°)
1.49432303748017e+003	(-2.54943112452496e+000dB,3.69553344773311e+001°)
1.50018312782323e+003	(-2.53450952602022e+000dB,3.68634179042812e+001°)
1.50604321816629e+003	(-2.51970945224894e+000dB,3.67718320096230e+001°)
1.51190330850935e+003	(-2.50502967306964e+000dB,3.66805762441589e+001°)
1.51776339885240e+003	(-2.49046897307893e+000dB,3.65896500376395e+001°)
1.52362348919546e+003	(-2.47602615122900e+000dB,3.64990527993571e+001°)
1.52948357953852e+003	(-2.46170002078778e+000dB,3.64087839188060e+001°)
1.53534366988158e+003	(-2.44748940900327e+000dB,3.63188427662556e+001°)
1.54120376022464e+003	(-2.43339315716486e+000dB,3.62292286934042e+001°)
1.54706385056770e+003	(-2.41941012008327e+000dB,3.61399410338773e+001°)
1.55292394091076e+003	(-2.40553916617126e+000dB,3.60509791038575e+001°)
1.55878403125382e+003	(-2.39177917710582e+000dB,3.59623422025978e+001°)
1.56464412159688e+003	(-2.37812904777846e+000dB,3.58740296129919e+001°)
1.57050421193994e+003	(-2.36458768588166e+000dB,3.57860406020425e+001°)
1.57636430228300e+003	(-2.35115401205424e+000dB,3.56983744214510e+001°)
1.58222439262606e+003	(-2.33782695943252e+000dB,3.56110303080522e+001°)
1.58808448296912e+003	(-2.32460547380064e+000dB,3.55240074843791e+001°)
1.59394457331218e+003	(-2.31148851288919e+000dB,3.54373051590129e+001°)
1.59980466365524e+003	(-2.29847504681520e+000dB,3.53509225271920e+001°)
1.60566475399830e+003	(-2.28556405752126e+000dB,3.52648587711724e+001°)
1.61152484434136e+003	(-2.27275453877283e+000dB,3.51791130607082e+001°)
1.61738493468442e+003	(-2.26004549604935e+000dB,3.50936845534963e+001°)
1.62324502502748e+003	(-2.24743594615308e+000dB,3.50085723955431e+001°)
1.62910511537053e+003	(-2.23492491730803e+000dB,3.49237757216364e+001°)
1.63496520571359e+003	(-2.22251144894943e+000dB,3.48392936557343e+001°)
1.64082529605665e+003	(-2.21019459152875e+000dB,3.47551253113468e+001°)
1.64668538639971e+003	(-2.19797340625333e+000dB,3.46712697918921e+001°)
1.65254547674277e+003	(-2.18584696532915e+000dB,3.45877261911631e+001°)
1.65840556708583e+003	(-2.17381435135230e+000dB,3.45044935935818e+001°)
1.66426565742889e+003	(-2.16187465743385e+000dB,3.44215710746182e+001°)
1.67012574777195e+003	(-2.15002698706941e+000dB,3.43389577011405e+001°)
1.67598583811501e+003	(-2.13827045391573e+000dB,3.42566525317338e+001°)
1.68184592845807e+003	(-2.12660418166408e+000dB,3.41746546170326e+001°)
1.68770601880113e+003	(-2.11502730403723e+000dB,3.40929630000749e+001°)
1.69356610914419e+003	(-2.10353896440936e+000dB,3.40115767165586e+001°)
1.69942619948725e+003	(-2.09213831590144e+000dB,3.39304947952020e+001°)
1.70528628983031e+003	(-2.08082452119410e+000dB,3.38497162580293e+001°)
1.71114638017337e+003	(-2.06959675249112e+000dB,3.37692401206849e+001°)
1.71700647051643e+003	(-2.05845419103831e+000dB,3.36890653926343e+001°)
1.72286656085949e+003	(-2.04739602760425e+000dB,3.36091910775851e+001°)
1.72872665120255e+003	(-2.03642146173207e+000dB,3.35296161736102e+001°)
1.73458674154561e+003	(-2.02552970204764e+000dB,3.34503396735142e+001°)
1.74044683188867e+003	(-2.01471996609602e+000dB,3.33713605650803e+001°)
1.74630692223172e+003	(-2.00399147990916e+000dB,3.32926778312482e+001°)
1.75216701257478e+003	(-1.99334347844019e+000dB,3.32142904504888e+001°)
1.75802710291784e+003	(-1.98277520486408e+000dB,3.31361973969063e+001°)
1.76388719326090e+003	(-1.97228591100118e+000dB,3.30583976405971e+001°)
1.76974728360396e+003	(-1.96187485671553e+000dB,3.29808901477626e+001°)
1.77560737394702e+003	(-1.95154131020622e+000dB,3.29036738810253e+001°)
1.78146746429008e+003	(-1.94128454780031e+000dB,3.28267477996216e+001°)
1.78732755463314e+003	(-1.93110385363901e+000dB,3.27501108595641e+001°)
1.79318764497620e+003	(-1.92099851985172e+000dB,3.26737620139135e+001°)
1.79904773531926e+003	(-1.91096784638001e+000dB,3.25977002129608e+001°)
1.80490782566232e+003	(-1.90101114077597e+000dB,3.25219244044007e+001°)
1.81076791600538e+003	(-1.89112771815056e+000dB,3.24464335335326e+001°)
1.81662800634844e+003	(-1.88131690124459e+000dB,3.23712265434868e+001°)
1.82248809669150e+003	(-1.87157802004195e+000dB,3.22963023753373e+001°)
1.82834818703456e+003	(-1.86191041192422e+000dB,3.22216599683375e+001°)
1.83420827737762e+003	(-1.85231342142133e+000dB,3.21472982600552e+001°)
1.84006836772068e+003	(-1.84278640032796e+000dB,3.20732161865894e+001°)
1.84592845806374e+003	(-1.83332870728134e+000dB,3.19994126826569e+001°)
1.85178854840680e+003	(-1.82393970802838e+000dB,3.19258866818343e+001°)
1.85764863874985e+003	(-1.81461877505967e+000dB,3.18526371166482e+001°)
1.86350872909291e+003	(-1.80536528770357e+000dB,3.17796629187692e+001°)
1.86936881943597e+003	(-1.79617863203223e+000dB,3.17069630191566e+001°)
1.87522890977903e+003	(-1.78705820063411e+000dB,3.16345363481687e+001°)
1.88108900012209e+003	(-1.77800339267067e+000dB,3.15623818357352e+001°)
1.88694909046515e+003	(-1.76901361373174e+000dB,3.14904984114783e+001°)
1.89280918080821e+003	(-1.76008827589441e+000dB,3.14188850048772e+001°)
1.89866927115127e+003	(-1.75122679736484e+000dB,3.13475405453334e+001°)
1.90452936149433e+003	(-1.74242860266031e+000dB,3.12764639623553e+001°)
1.91038945183739e+003	(-1.73369312237457e+000dB,3.12056541856451e+001°)
1.91624954218045e+003	(-1.72501979328081e+000dB,3.11351101452577e+001°)
1.92210963252351e+003	(-1.71640805801822e+000dB,3.10648307716628e+001°)
1.92796972286657e+003	(-1.70785736526415e+000dB,3.09948149959125e+001°)
1.93382981320963e+003	(-1.69936716940917e+000dB,3.09250617496946e+001°)
1.93968990355269e+003	(-1.69093693075804e+000dB,3.08555699655003e+001°)
1.94554999389575e+003	(-1.68256611517955e+000dB,3.07863385766642e+001°)
1.95141008423881e+003	(-1.67425419440360e+000dB,3.07173665175491e+001°)
1.95727017458187e+003	(-1.66600064537665e+000dB,3.06486527235124e+001°)
1.96313026492493e+003	(-1.65780495093747e+000dB,3.05801961311706e+001°)
1.96899035526798e+003	(-1.64966659910701e+000dB,3.05119956783455e+001°)
1.97485044561104e+003	(-1.64158508336198e+000dB,3.04440503042311e+001°)
1.98071053595410e+003	(-1.63355990246481e+000dB,3.03763589494575e+001°)
1.98657062629716e+003	(-1.62559056046972e+000dB,3.03089205561916e+001°)
1.99243071664022e+003	(-1.61767656655432e+000dB,3.02417340681952e+001°)
1.99829080698328e+003	(-1.60981743504059e+000dB,3.01747984309244e+001°)
2.00415089732634e+003	(-1.60201268526863e+000dB,3.01081125915926e+001°)
2.01001098766940e+003	(-1.59426184167284e+000dB,3.00416754992765e+001°)
2.01587107801246e+003	(-1.58656443345545e+000dB,2.99754861049298e+001°)
2.02173116835552e+003	(-1.57891999500053e+000dB,2.99095433615600e+001°)
2.02759125869858e+003	(-1.57132806513196e+000dB,2.98438462241438e+001°)
2.03345134904164e+003	(-1.56378818775762e+000dB,2.97783936498521e+001°)
2.03931143938470e+003	(-1.55629991130359e+000dB,2.97131845979993e+001°)
2.04517152972776e+003	(-1.54886278892941e+000dB,2.96482180301683e+001°)
2.05103162007082e+003	(-1.54147637839409e+000dB,2.95834929102526e+001°)
2.05689171041388e+003	(-1.53414024192295e+000dB,2.95190082044981e+001°)
2.06275180075694e+003	(-1.52685394634404e+000dB,2.94547628816026e+001°)
2.06861189110000e+003	(-1.51961706282189e+000dB,2.93907559127239e+001°)
2.07447198144305e+003	(-1.51242916703543e+000dB,2.93269862715838e+001°)
2.08033207178611e+003	(-1.50528983884597e+000dB,2.92634529344583e+001°)
2.08619216212917e+003	(-1.49819866247637e+000dB,2.92001548802782e+001°)
2.09205225247223e+003	(-1.49115522638181e+000dB,2.91370910906605e+001°)
2.09791234281529e+003	(-1.48415912321527e+000dB,2.90742605499584e+001°)
