Freq.	V(out)*15.4882
4.62947137101698e+002	(5.22569400685677e-002dB,5.30732855868354e+000°)
4.68807227444757e+002	(5.37479406850749e-002dB,5.37379839063042e+000°)
4.74667317787817e+002	(5.52572490934280e-002dB,5.44024164178761e+000°)
4.80527408130876e+002	(5.67848488217709e-002dB,5.50665799656914e+000°)
4.86387498473936e+002	(5.83307232181914e-002dB,5.57304713999256e+000°)
4.92247588816995e+002	(5.98948554431279e-002dB,5.63940875768718e+000°)
4.98107679160055e+002	(6.14772284732678e-002dB,5.70574253590021e+000°)
5.03967769503114e+002	(6.30778250948852e-002dB,5.77204816150249e+000°)
5.09827859846174e+002	(6.46966279184127e-002dB,5.83832532199543e+000°)
5.15687950189233e+002	(6.63336193642999e-002dB,5.90457370551766e+000°)
5.21548040532293e+002	(6.79887816743915e-002dB,5.97079300084993e+000°)
5.27408130875352e+002	(6.96620969043989e-002dB,6.03698289742310e+000°)
5.33268221218412e+002	(7.13535469343989e-002dB,6.10314308532296e+000°)
5.39128311561471e+002	(7.30631134572576e-002dB,6.16927325529745e+000°)
5.44988401904531e+002	(7.47907779932154e-002dB,6.23537309876160e+000°)
5.50848492247590e+002	(7.65365218750685e-002dB,6.30144230780543e+000°)
5.56708582590650e+002	(7.83003262627112e-002dB,6.36748057519794e+000°)
5.62568672933709e+002	(8.00821721366128e-002dB,6.43348759439471e+000°)
5.68428763276769e+002	(8.18820402992504e-002dB,6.49946305954296e+000°)
5.74288853619828e+002	(8.36999113799091e-002dB,6.56540666548807e+000°)
5.80148943962888e+002	(8.55357658265045e-002dB,6.63131810777925e+000°)
5.86009034305947e+002	(8.73895839201769e-002dB,6.69719708267500e+000°)
5.91869124649006e+002	(8.92613457555017e-002dB,6.76304328715018e+000°)
5.97729214992066e+002	(9.11510312675331e-002dB,6.82885641890047e+000°)
6.03589305335125e+002	(9.30586202087917e-002dB,6.89463617634846e+000°)
6.09449395678185e+002	(9.49840921638783e-002dB,6.96038225865004e+000°)
6.15309486021244e+002	(9.69274265453742e-002dB,7.02609436569898e+000°)
6.21169576364304e+002	(9.88886025962614e-002dB,7.09177219813348e+000°)
6.27029666707363e+002	(1.00867599387313e-001dB,7.15741545734146e+000°)
6.32889757050423e+002	(1.02864395822130e-001dB,7.22302384546613e+000°)
6.38749847393482e+002	(1.04878970638576e-001dB,7.28859706541099e+000°)
6.44609937736542e+002	(1.06911302403126e-001dB,7.35413482084602e+000°)
6.50470028079601e+002	(1.08961369515663e-001dB,7.41963681621306e+000°)
6.56330118422661e+002	(1.11029150214467e-001dB,7.48510275673039e+000°)
6.62190208765720e+002	(1.13114622570423e-001dB,7.55053234839877e+000°)
6.68050299108780e+002	(1.15217764488537e-001dB,7.61592529800712e+000°)
6.73910389451839e+002	(1.17338553713878e-001dB,7.68128131313647e+000°)
6.79770479794899e+002	(1.19476967826437e-001dB,7.74660010216642e+000°)
6.85630570137958e+002	(1.21632984243738e-001dB,7.81188137427938e+000°)
6.91490660481018e+002	(1.23806580225694e-001dB,7.87712483946683e+000°)
6.97350750824077e+002	(1.25997732872162e-001dB,7.94233020853285e+000°)
7.03210841167137e+002	(1.28206419120505e-001dB,8.00749719310035e+000°)
7.09070931510196e+002	(1.30432615750499e-001dB,8.07262550561595e+000°)
7.14931021853256e+002	(1.32676299384397e-001dB,8.13771485935454e+000°)
7.20791112196315e+002	(1.34937446493529e-001dB,8.20276496842378e+000°)
7.26651202539375e+002	(1.37216033383471e-001dB,8.26777554777025e+000°)
7.32511292882434e+002	(1.39512036208919e-001dB,8.33274631318351e+000°)
7.38371383225494e+002	(1.41825430977025e-001dB,8.39767698129989e+000°)
7.44231473568553e+002	(1.44156193532611e-001dB,8.46256726960929e+000°)
7.50091563911613e+002	(1.46504299569740e-001dB,8.52741689645821e+000°)
7.55951654254672e+002	(1.48869724634984e-001dB,8.59222558105506e+000°)
7.61811744597731e+002	(1.51252444121026e-001dB,8.65699304347467e+000°)
7.67671834940791e+002	(1.53652433272362e-001dB,8.72171900466269e+000°)
7.73531925283850e+002	(1.56069667182111e-001dB,8.78640318644006e+000°)
7.79392015626910e+002	(1.58504120797765e-001dB,8.85104531150792e+000°)
7.85252105969969e+002	(1.60955768918134e-001dB,8.91564510345153e+000°)
7.91112196313029e+002	(1.63424586198141e-001dB,8.98020228674450e+000°)
7.96972286656088e+002	(1.65910547145723e-001dB,9.04471658675370e+000°)
8.02832376999148e+002	(1.68413626121096e-001dB,9.10918772974322e+000°)
8.08692467342207e+002	(1.70933797349063e-001dB,9.17361544287820e+000°)
8.14552557685267e+002	(1.73471034902760e-001dB,9.23799945422991e+000°)
8.20412648028326e+002	(1.76025312721780e-001dB,9.30233949277875e+000°)
8.26272738371386e+002	(1.78596604596631e-001dB,9.36663528841950e+000°)
8.32132828714445e+002	(1.81184884182802e-001dB,9.43088657196455e+000°)
8.37992919057505e+002	(1.83790124997607e-001dB,9.49509307514801e+000°)
8.43853009400564e+002	(1.86412300416121e-001dB,9.55925453063004e+000°)
